0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51
1.0,8.0,24.5,1.960790585987316,240.25,16.75,24.5,32.25,24.5,40.0,9.0,15.5,240.25,0.0,0.0,0.0,0.0,0.0,29.2339375,0.0,0.0,0.5,8.49,12.2,15.91,12.2,19.62,4.78,7.42,55.0564,1.921817887135917,1.960790585987316,1.9997632848387137,1.960790585987316,2.038735983690112,1.8828451882845187,0.07794539770279663,0.006075485023047135,1.6761341163844248,2.008196721311476,0.006075485023047135,4.0,0.0,49.0,8.0,26.0,0.0,2.0,8.0,1.0,24.4,0.8346463763220401
1.0,6.0,12.0,2.5739573116838965,31.6,10.0,14.0,17.0,12.0,17.0,2.0,5.621387729022079,31.6,1.0,0.016666666666666666,0.0,0.0,0.0,23.498625,0.0,0.0,0.6,3.26,5.11,5.31,4.348000000000001,6.4,1.66,1.6808259874240403,2.825176,2.65625,2.73972602739726,3.0674846625766867,2.5739573116838965,3.2015065913371004,1.2048192771084338,0.7136074068916634,0.509235531170644,2.55334088696679,2.7598896044158234,0.509235531170644,4.0,1.0,60.0,9.0,28.0,0.0,5.0,7.0,2.0,21.74,0.925160514710967
1.0,8.0,34.5,2.0328684857522874,1056.25,18.25,34.5,50.75,34.5,67.0,2.0,32.5,1056.25,2.0,0.028985507246376805,0.0,0.0,0.0,26.8655,0.0,0.0,0.5,7.06,12.4,17.74,12.4,23.08,1.72,10.679999999999998,114.06239999999997,1.5978295917133531,2.0328684857522874,2.4679073797912205,2.0328684857522874,2.9029462738301564,1.162790697674419,0.8700777880778688,0.7570353573064769,2.568349742234464,2.782258064516129,0.7570353573064769,4.0,3.0,69.0,4.0,33.0,0.0,2.0,8.0,1.0,24.8,0.9231170088031118
1.0,8.0,12.923076923076925,2.7618542945415085,108.99408284023669,4.0,10.0,19.0,12.923076923076925,37.0,1.0,10.440023124506801,108.9940828402367,1.0,0.005952380952380952,0.0,0.0,0.0,78.2745,0.0,0.0,0.3076923076923077,1.7,3.48,5.13,4.392307692307694,13.09,1.17,3.533292545631872,12.48415621301775,2.395209580838324,2.826585179526357,3.214890016920473,2.7618542945415085,4.150943396226415,0.8547008547008548,0.856937821228572,0.7343424294519719,2.146292853994596,2.9422066549912436,0.7343424294519719,4.0,5.0,168.0,19.0,91.0,1.0,13.0,20.0,5.0,57.1,0.7294840593041156
1.0,9.0,50.0,3.3792306639170646,416.0,36.0,42.0,60.0,50.0,78.0,30.0,20.396078054371138,416.0,0.0,0.0,0.0,0.0,0.0,44.62875,0.0,0.0,0.3333333333333333,10.985,12.53,17.075,14.53,21.62,9.44,5.169661497622451,26.72540000000001,3.2649607044787423,3.35195530726257,3.4798629450281395,3.3792306639170646,3.607770582793709,3.1779661016949152,0.1765237128615177,0.031160621202415542,3.3610620956222164,3.441156228492773,0.031160621202415542,4.0,4.0,150.0,20.0,77.0,0.0,3.0,15.0,6.0,43.59,0.9767246449878162
1.0,11.0,12.2,3.4007690735243203,45.36,6.5,12.0,15.75,12.2,26.0,3.0,6.734983296193095,45.36,5.0,0.04098360655737705,0.0,0.0,0.0,38.4755,0.0,0.0,0.5,2.3725,3.115,4.03,3.393,6.62,1.72,1.3900363304604668,1.9322010000000005,2.8380503144654083,3.2831545428444646,3.981873111782477,3.4007690735243203,5.351170568561873,1.744186046511628,1.01426519160835,1.0287338789083231,3.1708489818196,3.595638078396699,1.0287338789083234,4.0,9.0,122.0,12.0,58.0,0.0,10.0,18.0,3.0,33.93,0.8818598848617951
1.0,11.0,19.666666666666668,4.032459048616755,314.8888888888889,10.0,11.5,19.0,19.666666666666668,58.0,6.0,17.745108872274887,314.8888888888889,0.0,0.0,0.0,0.0,0.0,33.6921875,0.0,0.0,0.3333333333333333,2.575,2.76,4.73,4.838333333333334,14.03,1.58,4.265897391587796,18.197880555555557,3.820863911737181,3.9155065301027134,4.085489549999398,4.032459048616755,5.019305019305019,3.41296928327645,0.4918867435191162,0.2419525684498408,3.502295598942633,4.064760592490528,0.2419525684498408,4.0,1.0,118.0,11.0,40.0,0.0,6.0,13.0,2.0,29.03,0.8616240782822427
0.0,4.0,15.6,1.890784505814037,104.23999999999998,10.0,11.0,22.0,15.6,32.0,3.0,10.209799214480174,104.23999999999998,2.0,0.02564102564102564,0.0,0.0,0.0,43.1659375,0.0,0.0,0.4,3.81,7.01,9.83,8.081999999999999,17.17,2.59,5.200163074366034,27.041696,1.5691868758915837,1.86371578334304,2.2380467955239065,1.890784505814037,2.6246719160104988,1.1583011583011584,0.509876736945516,0.2599742868782069,1.8069803302661969,1.930215293244247,0.2599742868782069,4.0,2.0,78.0,5.0,28.0,0.0,5.0,8.0,5.0,40.41,0.9361548095648332
1.0,6.0,8.666666666666666,2.1014764461487307,29.88888888888889,3.75,8.0,13.75,8.666666666666666,16.0,2.0,5.467073155618908,29.88888888888889,1.0,0.019230769230769232,0.0,0.0,0.0,28.416,0.0,0.0,0.5,1.9,3.775,5.35,3.885,7.11,1.5,2.091560422268504,4.374625000000001,1.8181818181818181,1.9639432297660149,2.2255393678847226,2.1014764461487307,3.2653061224489783,1.3333333333333333,0.596040511056602,0.3552642908206153,1.829954954954955,2.230802230802231,0.3552642908206153,4.0,0.0,52.0,4.0,24.0,0.0,6.0,6.0,1.0,23.31,0.8203124999999999
1.0,8.0,11.7,2.139516457111581,171.01000000000005,3.25,4.5,12.5,11.7,38.0,2.0,13.077079184588582,171.01,3.0,0.02564102564102564,0.0,0.0,0.0,54.5204375,0.0,0.0,0.3,1.8775,2.71,4.550000000000002,4.7410000000000005,14.74,1.25,4.5357743550578,20.573249,1.6904466501240694,2.129165604915201,2.651193712193064,2.139516457111581,2.922077922077922,1.0638297872340423,0.5707624368376728,0.32576975930487845,2.145984246733163,2.467833790339591,0.32576975930487845,4.0,10.0,117.0,8.0,58.0,0.0,10.0,9.0,4.0,47.41,0.8695821635693953
1.0,10.0,14.0,2.6936347351010617,46.8,10.25,12.5,15.75,14.0,30.0,6.0,6.841052550594827,46.8,1.0,0.0071428571428571435,0.0,0.0,0.0,57.3300625,0.0,0.0,0.4,3.7925,5.085,6.2475000000000005,5.153,9.56,2.05,2.1504513479732577,4.624441000000001,2.492816091954023,2.6052864794050787,2.922268765623945,2.6936347351010625,3.2520325203252027,2.0202020202020203,0.3480671880986409,0.12115076743089465,2.441999779783949,2.7168639627401507,0.12115076743089465,4.0,5.0,140.0,13.0,60.0,0.0,10.0,15.0,7.0,51.53,0.8988303475161918
0.0,1.0,2.5,1.4464882943143813,0.25,2.25,2.5,2.75,2.5,3.0,2.0,0.5,0.25,0.0,0.0,0.0,0.0,0.0,41.5869375,0.0,0.0,0.5,1.5125,1.875,2.2375000000000003,1.875,2.6,1.15,0.7250000000000001,0.5256250000000001,1.3001672240802675,1.4464882943143813,1.5928093645484949,1.4464882943143813,1.7391304347826089,1.1538461538461535,0.2926421404682276,0.08563942237782582,0.12023006022023144,1.3333333333333333,0.08563942237782582,4.0,0.0,5.0,1.0,3.0,0.0,2.0,1.0,0.0,3.75,0.09017254516517356
1.0,10.0,35.8,3.2625098215962667,586.5600000000002,14.5,35.0,53.5,35.8,84.0,5.0,24.21900080515297,586.5600000000002,7.0,0.019553072625698324,2.0,0.00558659217877095,0.0,107.322625,0.0,0.0,0.5,4.565,10.505,13.240000000000002,10.261,24.63,2.49,6.419762378780074,41.213349,3.046154883429649,3.2507759412387385,3.44521135020526,3.2625098215962667,4.287901990811639,2.008032128514056,0.6631659155942947,0.4397890316060192,3.33573652340315,3.4889386999317806,0.43978903160601934,4.0,23.0,358.0,40.0,143.0,1.0,10.0,28.0,10.0,102.61,0.9560891750458024
1.0,10.0,31.5,3.101223625382384,72.25,27.25,31.5,35.75,31.5,40.0,23.0,8.5,72.25,3.0,0.047619047619047616,2.0,0.031746031746031744,0.0,21.9660625,0.0,0.0,0.5,9.1675,9.975,10.7825,9.975,11.59,8.36,1.6150000000000002,2.608225000000001,2.9262098988155936,3.101223625382384,3.2762373519491725,3.101223625382384,3.4512510785159622,2.751196172248804,0.3500274531335792,0.12251921794717999,2.868060673140669,3.1578947368421053,0.12251921794717999,4.0,1.0,63.0,7.0,32.0,0.0,2.0,7.0,5.0,19.95,0.9082192131612118
1.0,8.0,7.777777777777778,2.0048941261116484,51.950617283950606,4.0,5.0,8.0,7.777777777777778,27.0,1.0,7.2076776623230465,51.950617283950606,0.0,0.0,0.0,0.0,0.0,44.44300000000001,0.0,0.0,0.3333333333333333,2.2,3.03,3.48,3.54,9.81,1.5,2.3441653335699493,5.495111111111113,1.3201320132013201,2.34375,2.538071065989848,2.004894126111648,2.8735632183908044,0.6666666666666666,0.7387297700550975,0.5457216731656573,1.5750511891636478,2.197112366603892,0.5457216731656573,4.0,1.0,70.0,9.0,32.0,0.0,9.0,8.0,0.0,31.86,0.7168732983821975
0.0,5.0,5.934782608695652,2.331818547558986,14.23487712665406,3.0,5.0,7.75,5.934782608695652,21.0,1.0,3.772913612402762,14.234877126654062,0.0,0.0,0.0,0.0,0.0,138.460625,0.0,0.0,0.4782608695652174,1.6774999999999998,2.2,3.0800000000000005,2.484782608695652,7.47,1.03,1.2326689656302607,1.5194727788279772,1.7268395841826334,2.2421975546975546,2.805028162184341,2.331818547558986,4.819277108433735,0.6578947368421053,0.9524409474356352,0.9071437583520904,1.9716796742756293,2.3884514435695543,0.9071437583520904,4.0,5.0,273.0,60.0,93.0,3.0,46.0,44.0,2.0,114.3,0.8255054460428732
1.0,11.0,19.5,2.5577704757745865,74.0,16.75,22.5,24.5,19.5,30.0,2.0,8.602325267042627,74.0,0.0,0.0,0.0,0.0,0.0,71.006625,0.0,0.0,0.625,5.8025,7.47,9.4175,7.28625,12.08,1.31,3.0795451673096137,9.4835984375,2.3780466989827267,2.6319468329431603,2.8987853002836355,2.5577704757745874,3.191489361702128,1.5267175572519085,0.5133362667402154,0.2635141227507815,2.196978098874577,2.676273803396809,0.26351412275078145,4.0,12.0,156.0,15.0,89.0,0.0,8.0,14.0,0.0,58.29,0.8209093165602506
1.0,10.0,18.33333333333333,2.8408904970914985,331.8888888888889,3.75,13.0,22.25,18.33333333333333,55.0,3.0,18.21781789591961,331.8888888888889,2.0,0.01818181818181818,0.0,0.0,0.0,37.686,0.0,0.0,0.5,2.155,3.735,6.1475,5.75,16.98,1.47,5.323601537806273,28.34073333333333,1.8337334933973592,2.639960577870724,3.3317060318641127,2.8408904970914985,4.914004914004914,1.7241379310344829,1.1382705503438342,1.2956598457800552,2.918855808523059,3.188405797101449,1.2956598457800552,4.0,6.0,110.0,14.0,68.0,1.0,6.0,15.0,1.0,34.5,0.9154593217640504
1.0,11.0,56.66666666666666,3.9528122842824627,922.888888888889,40.5,65.0,77.0,56.66666666666666,89.0,16.0,30.379086373505203,922.888888888889,5.0,0.029411764705882363,0.0,0.0,0.0,43.351625,0.0,0.0,0.6666666666666666,9.765,15.25,19.16,14.2,23.07,4.28,7.7068324664979375,59.39526666666668,3.7980708854400866,3.857824013870828,4.060059547919021,3.9528122842824627,4.262295081967213,3.7383177570093458,0.2242099282731045,0.050270091936230686,3.921421630677052,3.9906103286384975,0.050270091936230686,4.0,1.0,170.0,13.0,94.0,0.0,3.0,20.0,0.0,42.6,0.9826621262755434
1.0,11.0,73.0,3.1905594405594413,0.0,73.0,73.0,73.0,73.0,73.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.894875,0.0,0.0,0.0,22.88,22.88,22.88,22.88,22.88,22.88,0.0,0.0,3.1905594405594413,3.1905594405594413,3.1905594405594413,3.1905594405594413,3.1905594405594413,3.1905594405594413,0.0,0.0,3.1884865062595886,3.1905594405594413,0.0,4.0,1.0,73.0,11.0,45.0,0.0,1.0,7.0,3.0,22.88,0.9993502912769779
1.0,10.0,6.2608695652173925,3.1194553814586015,22.62759924385633,3.0,6.0,8.5,6.2608695652173925,19.0,1.0,4.7568476162114255,22.62759924385633,1.0,0.006944444444444444,0.0,0.0,0.0,129.2886875,0.0,0.0,0.3478260869565217,1.24,1.52,1.945,1.8095652173913042,4.72,1.02,0.8232041231404198,0.6776650283553874,2.0679231863442387,3.35195530726257,4.192626515433907,3.1194553814586015,5.573770491803278,0.8,1.3599441308351252,1.849448038992904,1.1137865406824552,3.4598750600672754,1.849448038992904,4.0,4.0,144.0,15.0,101.0,6.0,23.0,17.0,4.0,41.62,0.3219152487722485
1.0,10.0,28.5,3.28172834351898,474.75,11.5,22.0,39.0,28.5,63.0,7.0,21.788758569500928,474.75,0.0,0.0,0.0,0.0,0.0,33.22775,0.0,0.0,0.5,3.5775,6.365,10.825,8.0375,16.54,2.88,5.420859595119578,29.385718749999995,3.166694006999125,3.443704906841802,3.5587392433616563,3.28172834351898,3.8089480048367594,2.430555555555556,0.5140354057215073,0.2642323983352746,3.4308672720843267,3.5458786936236395,0.2642323983352746,4.0,4.0,114.0,13.0,62.0,0.0,4.0,15.0,2.0,32.15,0.9675647613816764
1.0,11.0,8.666666666666666,3.6918028592051666,12.444444444444445,6.0,9.0,11.0,8.666666666666666,14.0,2.0,3.5276684147527875,12.444444444444445,0.0,0.0,0.0,0.0,0.0,40.56525,0.0,0.0,0.6666666666666666,1.85,1.89,2.61,2.335555555555556,4.19,1.24,0.8425241323429538,0.7098469135802471,2.903225806451613,3.488372093023256,4.6875,3.6918028592051666,5.8201058201058204,1.6129032258064515,1.199176318690368,1.4380238433077828,1.922828036311868,3.7107516650808754,1.4380238433077832,4.0,1.0,78.0,8.0,41.0,0.0,9.0,12.0,1.0,21.02,0.5181775041445572
1.0,7.0,19.416666666666668,2.830861989523892,201.2430555555556,12.75,14.5,24.25,19.416666666666668,56.0,1.0,14.186016197493768,201.2430555555556,4.0,0.017167381974248927,0.0,0.0,0.08333333333333333,84.0794375,0.0,0.0,0.3333333333333333,4.245,4.94,8.4225,6.2666666666666675,13.46,1.18,3.460422260681812,11.974522222222221,2.496765525477707,3.021910677869746,3.2418548685671977,2.830861989523892,4.160475482912331,0.8474576271186441,0.7827565595465946,0.6127078315132216,2.7711888533983116,3.098404255319149,0.6127078315132216,4.0,19.0,233.0,32.0,131.0,0.0,12.0,29.0,10.0,75.2,0.8943922822985109
0.0,5.0,9.375,1.8423396440203488,60.734375,3.75,6.0,11.25,9.375,26.0,3.0,7.79322622538317,60.734375,1.0,0.013333333333333334,0.0,0.0,0.0,52.9415,0.0,0.0,0.25,2.84,3.25,4.870000000000001,4.80875,12.31,1.88,3.5436437373838814,12.557410937500002,1.4765280759236243,1.783633567150614,2.15225980355956,1.8423396440203488,2.608695652173913,1.2658227848101264,0.4411590822162824,0.1946213358219126,1.4166580093121657,1.9495710943592408,0.1946213358219126,4.0,0.0,75.0,9.0,27.0,0.0,8.0,12.0,11.0,38.47,0.7266511149098533
0.0,5.0,10.45,1.6084305410658828,245.9475,2.0,3.0,13.0,10.45,64.0,1.0,15.68271341318204,245.9475,0.0,0.0,0.0,0.0,0.0,137.8104375,0.0,0.0,0.3,1.5875,2.68,6.035,4.702,21.19,1.12,4.802291744573626,23.062006,0.8751223091976517,1.2281494876431585,2.3909895414320195,1.6084305410658826,3.299492385786801,0.7299270072992701,0.8540104658024058,0.7293338757000419,1.5165759850374176,2.222458528285836,0.7293338757000424,4.0,11.0,209.0,6.0,134.0,1.0,20.0,30.0,6.0,94.04,0.6823866298225778
1.0,10.0,17.333333333333332,2.1705810529339944,48.22222222222222,13.0,17.0,21.5,17.333333333333332,26.0,9.0,6.944222218666552,48.22222222222222,0.0,0.0,0.0,0.0,0.0,28.9785,0.0,0.0,0.3333333333333333,6.07,8.5,10.625,8.296666666666667,12.75,3.64,3.7219200540700608,13.852688888888887,2.019607843137255,2.0392156862745097,2.2558715794009907,2.1705810529339944,2.4725274725274726,2.0,0.21410775751396136,0.045842131827657284,1.794433804372207,2.089192446765769,0.045842131827657284,4.0,0.0,52.0,3.0,8.0,0.0,3.0,4.0,0.0,24.89,0.8589126421312352
0.0,5.0,32.153846153846146,3.265121157133604,1060.437869822485,8.0,24.0,40.0,32.153846153846146,128.0,6.0,32.564365030236424,1060.437869822485,6.0,0.014354066985645932,0.0,0.0,0.0,126.75775,0.0,0.0,0.3076923076923077,3.23,5.93,11.5,9.364615384615384,34.4,2.06,8.840613114297355,78.15644023668641,2.912621359223301,3.266699171136031,3.709949409780776,3.265121157133604,4.8096192384769525,2.0408163265306123,0.7505829399148248,0.5633747496911815,3.297628744593526,3.4335469032364045,0.5633747496911815,4.0,31.0,418.0,17.0,322.0,3.0,13.0,53.0,5.0,121.74,0.9604146492029086
1.0,8.0,10.25,2.9192165423821423,65.1875,4.0,7.5,12.0,10.25,28.0,3.0,8.073877630977572,65.1875,1.0,0.012195121951219513,0.0,0.0,0.0,32.3454375,0.0,0.0,0.25,1.7300000000000002,2.395,4.065,3.45875,8.84,1.14,2.553754282913687,6.521660937499999,2.3711534621613826,2.8978124063530117,3.2527585933158685,2.9192165423821423,4.0983606557377055,2.162162162162162,0.6281458770946224,0.3945672429109725,2.535133432651824,2.9634983736899168,0.39456724291097256,4.0,6.0,82.0,10.0,22.0,0.0,8.0,10.0,1.0,27.67,0.8554529522131212
1.0,7.0,10.307692307692307,1.575171546655446,99.28994082840237,3.0,4.0,17.0,10.307692307692307,32.0,1.0,9.964433793668476,99.28994082840237,1.0,0.00746268656716418,0.0,0.0,0.0,86.7961875,0.0,0.0,0.38461538461538464,1.79,3.15,9.41,5.666923076923077,15.33,1.35,4.7025285908677885,22.113775147929,1.2820512820512822,1.6175071360608944,1.99203187250996,1.5751715466554468,2.0874103065883887,0.7407407407407407,0.3802624882556873,0.1445995599744067,1.5438466119263592,1.8189222207139948,0.14459955997440674,4.0,1.0,134.0,45.0,31.0,0.0,13.0,16.0,8.0,73.67,0.8487699992583199
1.0,7.0,7.428571428571429,2.3871997532762235,10.530612244897961,5.0,6.0,10.5,7.428571428571429,12.0,3.0,3.2450904833144425,10.530612244897961,0.0,0.0,0.0,0.0,0.0,25.4723125,0.0,0.0,0.42857142857142855,2.385,2.86,4.225,3.188571428571428,4.8,1.44,1.1648228384170527,1.3568122448979592,1.7799229755751496,2.291666666666667,2.5998408375085464,2.3871997532762235,4.166666666666667,1.492537313432836,0.8344418221812819,0.6962931546052181,2.041432241379733,2.3297491039426523,0.6962931546052181,4.0,1.0,52.0,7.0,24.0,0.0,7.0,4.0,0.0,22.32,0.8762455312999163
1.0,11.0,35.333333333333336,3.1886145996106112,70.22222222222221,31.0,38.0,41.0,35.333333333333336,44.0,24.0,8.379870059984356,70.22222222222221,0.0,0.0,0.0,0.0,0.0,33.134875,0.0,0.0,0.6666666666666666,10.01,11.82,12.335,10.956666666666665,12.85,8.2,1.9940968437421047,3.976422222222224,3.0708596426065777,3.214890016920473,3.3195072652695754,3.1886145996106112,3.4241245136186773,2.9268292682926833,0.20386832093627769,0.04156229228137712,3.1990463220398446,3.224825068451476,0.04156229228137712,4.0,4.0,106.0,29.0,31.0,0.0,3.0,5.0,5.0,32.87,0.9920061566551855
1.0,9.0,17.333333333333332,3.069385336789915,14.888888888888893,15.5,19.0,20.0,17.333333333333332,21.0,12.0,3.8586123009300763,14.888888888888893,0.0,0.0,0.0,0.0,0.0,27.7943125,0.0,0.0,0.6666666666666666,5.0150000000000015,5.58,6.17,5.596666666666668,6.76,4.45,0.9431271859557908,0.8894888888888887,2.901569044611396,3.1065088757396446,3.2557633984432988,3.069385336789915,3.4050179211469533,2.696629213483146,0.290387394290815,0.08432483876300928,1.870886354897248,3.0970815961882074,0.08432483876300928,4.0,2.0,52.0,5.0,30.0,0.0,3.0,6.0,1.0,16.79,0.6040804211293227
1.0,9.0,18.30769230769231,3.5178381971813453,254.05917159763308,8.0,13.0,26.0,18.30769230769231,63.0,1.0,15.93923372052851,254.05917159763308,2.0,0.008403361344537815,0.0,0.0,0.0,73.7465625,0.0,0.0,0.38461538461538464,2.12,3.51,6.05,4.531538461538461,12.59,1.22,3.06700015337926,9.406489940828404,3.4343434343434343,3.7037037037037037,4.132231404958678,3.5178381971813453,5.003971405877682,0.7092198581560284,1.1363344132571631,1.2912558987525005,3.2272690676260334,4.040061110168054,1.2912558987525005,4.0,11.0,238.0,21.0,186.0,1.0,13.0,30.0,3.0,58.91,0.7988168940077716
1.0,10.0,9.636363636363637,2.18417320188853,86.504132231405,3.0,7.5,11.75,9.636363636363637,38.0,1.0,9.300759766352687,86.50413223140497,6.0,0.02830188679245283,0.0,0.0,0.0,98.15075,0.0,0.0,0.3181818181818182,1.645,3.4850000000000003,5.42,4.030909090909091,13.28,1.2,2.8032787768658407,7.858371900826445,1.466884830855419,2.041666666666667,2.712695710285132,2.18417320188853,4.647435897435896,0.78125,1.012034809720843,1.0242144560867028,2.1599427411405414,2.390617952187641,1.024214456086703,4.0,12.0,212.0,16.0,102.0,0.0,22.0,31.0,18.0,88.68,0.9035081239827508
1.0,8.0,113.75,3.6007617627074886,5323.6875,76.5,117.0,154.25,113.75,212.0,9.0,72.96360394059494,5323.6875,3.0,0.006593406593406593,0.0,0.0,0.0,130.1710625,0.0,1.0,0.5,20.0725,33.585,45.9025,32.39,60.01,2.38,21.10862975183373,445.57425,3.468733164213732,3.657128573809128,3.7891571723028834,3.6007617627074886,3.812090874085484,3.276699029126213,0.2162023692348249,0.04674346446275158,3.4954005234458307,3.5118863846866315,0.04674346446275158,4.0,25.0,455.0,68.0,237.0,2.0,4.0,47.0,10.0,129.56,0.9953056963025096
